label,message
ham,Wen did you get so spiritual and deep. That's great
spam,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only
ham,He is a womdarfull actor
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though"
spam,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
ham,Hasn't that been the pattern recently crap weekends?
ham,Ya just telling abt tht incident..
ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha."
ham,Can. Dunno wat to get 4 her...
ham,Dear we are going to our rubber place
ham,Good Morning my Dear........... Have a great &amp; successful day.
ham,"I just got home babe, are you still awake ?"
ham,Ahhh. Work. I vaguely remember that! What does it feel like? Lol
ham,I got your back! Do you have any dislikes in bed?
ham,WOT U WANNA DO THEN MISSY?
ham,Yup. Thk of u oso boring wat.
ham,Yes i have. So that's why u texted. Pshew...missing you so much
ham,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . ."
ham,Mathews or tait or edwards or anderson
ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible
ham,Sorry da..today i wont come to play..i have driving clas..
ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?"
ham,You also didnt get na hi hi hi hi hi
ham,In meeting da. I will call you
ham,Cause I'm not freaky lol
ham,Ok... I din get ur msg...
ham,Do u still have plumbers tape and a wrench we could borrow?
ham,That sucks. I'll go over so u can do my hair. You'll do it free right?
ham,Lol no ouch but wish i'd stayed out a bit longer
ham,Yup i thk cine is better cos no need 2 go down 2 plaza mah.
ham,I'll let you know when it kicks in
ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
ham,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you."
ham,Lol they were mad at first but then they woke up and gave in.
spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
ham,I'll text you when I drop x off
ham,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
ham,Jokin only lar... :-) depends on which phone my father can get lor...
ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  
spam,You have 1 new message. Please call 08715205273
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
ham,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill
ham,"I'm outside islands, head towards hard rock and you'll run into me"
ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it..."
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
ham,Sure but since my parents will be working on Tuesday I don't really need a cover story
ham,"No, I was trying it all weekend ;V"
ham,Am I the only one who doesn't stalk profiles?
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)"
ham,If u dun drive then how i go 2 sch.
ham,"Aight, tomorrow around  &lt;#&gt;  it is"
ham,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?"
ham,Well there's still a bit left if you guys want to tonight
ham,"Nothing, i got msg frm tht unknown no.."
ham,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M
ham,Me too baby! I promise to treat you well! I bet you will take good care of me...
ham,Are you driving or training?
ham,Can a not?
ham,Then wat r u doing now? Busy wif work?
ham,"I‘ll leave around four, ok?"
ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
ham,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil
ham,No need to buy lunch for me.. I eat maggi mee..
ham,Understand. his loss is my gain :) so do you work? School?
ham,"Just dropped em off, omw back now"
ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
ham,Just glad to be talking to you.
ham,Wot about on wed nite I am 3 then but only til 9!
ham,Sent me de webadres for geting salary slip
ham,Finish liao... U?
ham,"I'm home, my love ... If your still awake ... *loving kiss*"
ham,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip
spam,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
ham,"K I'll head out in a few mins, see you there"
ham,Siva is in hostel aha:-.
ham,Thx. All will be well in a few months
ham,i thought we were doing a king of the hill thing there.
ham,"How about clothes, jewelry, and trips?"
ham,K I'll be sure to get up before noon and see what's what
ham,He is there. You call and meet him
ham,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
ham,(That said can you text him one more time?)
ham,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.
ham,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol
ham,This pay is  &lt;DECIMAL&gt;  lakhs:)
spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
ham,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY."
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
ham,"Cool, text me when you head out"
ham,Just do what ever is easier for you
ham,Those ducking chinchillas
ham,"I can probably come by, everybody's done around  &lt;#&gt;  right?"
ham,Aiyah u did ok already lar. E nydc at wheellock?
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
ham,Compliments to you. Was away from the system. How your side.
ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
ham,Where can download clear movies. Dvd copies.
ham,Ma head dey swell oh. Thanks for making my day
ham,So are you guys asking that i get that slippers again or its gone with last year
ham,Are you plans with your family set in stone ?
ham,Sorry i din lock my keypad.
ham,All done? All handed in? Celebrations in full swing yet?
ham,Yup but not studying surfing lor. I'm in e lazy mode today.
ham,No management puzzeles.
ham,Gud mrng dear have a nice day
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches
ham,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.
ham,I am waiting for your call sir.
ham,Ok thanx...
ham,Ok both our days. So what are you making for dinner tonite? Am I invited?
ham,Prepare to be pounded every night...
ham,Am i that much dirty fellow?
ham,Haha i think i did too
ham,We'll you pay over like  &lt;#&gt; yrs so its not too difficult
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
ham,Where do you need to go to get it?
ham,Am okay. Will soon be over. All the best
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
ham,Ffffffffff. Alright no way I can meet up with you sooner?
ham,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
ham,hanks lotsly!
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more"
spam,You have 1 new message. Call 0207-083-6089
ham,Oh k.k..where did you take test?
spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
ham,Hi. I'm sorry i missed your call. Can you pls call back.
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only
spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
ham,Dont talk to him ever ok its my word.
ham,She's good. How are you. Where r u working now
ham,"Nah man, my car is meant to be crammed full of people"
ham,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
ham,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.
ham,Please don't text me anymore. I have nothing else to say.
ham,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
ham,I love u 2 my little pocy bell I am sorry but I love u
ham,If You mean the website. Yes.
ham,I'm done. C ü there.
ham,I jokin oni lar.. Ü busy then i wun disturb ü.
ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over."
ham,K I'll take care of it
ham,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?"
